id_chamado,data_abertura,data_fechamento,categoria,prioridade,status,setor_solicitante,tecnico_responsavel,equipe,tempo_resolucao_horas,sla_meta_horas,dentro_sla
INC-00340,2024-04-04 13:03,2024-04-04 20:15,Hardware,Baixa,Resolvido,TI,Bruno Reis,N2,7.2,48,Sim
INC-02260,2024-04-04 14:10,2024-04-04 15:58,Software,Alta,Resolvido,Comercial,Fernanda Cruz,N3,1.8,8,Sim
INC-00783,2024-04-05 07:47,2024-04-05 18:47,Acesso/Senha,Média,Resolvido,TI,Carlos Lima,N1,11.0,24,Sim
INC-01286,2024-04-05 10:19,2024-04-05 12:55,Software,Baixa,Resolvido,TI,Diego Alves,N2,2.6,48,Sim
INC-01306,2024-04-06 08:12,2024-04-06 15:00,Hardware,Baixa,Resolvido,Operações,Carlos Lima,N1,6.8,48,Sim
INC-00572,2024-04-08 07:43,2024-04-08 10:19,Impressora,Baixa,Resolvido,Financeiro,Fernanda Cruz,N3,2.6,48,Sim
INC-00179,2024-04-08 09:14,2024-04-08 13:20,Acesso/Senha,Média,Resolvido,Diretoria,Carlos Lima,N1,4.1,24,Sim
INC-01927,2024-04-08 11:51,2024-04-08 17:15,Hardware,Alta,Resolvido,RH,Carlos Lima,N1,5.4,8,Sim
INC-02468,2024-04-08 12:11,2024-04-09 20:11,Sistema Interno,Média,Resolvido,Logística,Carlos Lima,N1,32.0,24,Não
INC-01430,2024-04-08 13:15,2024-04-08 16:03,Acesso/Senha,Média,Resolvido,Financeiro,Diego Alves,N2,2.8,24,Sim
INC-00615,2024-04-10 07:58,2024-04-10 08:28,Email,Crítica,Resolvido,Logística,Bruno Reis,N2,0.5,4,Sim
INC-01978,2024-04-10 08:45,2024-04-10 09:09,Rede/Internet,Baixa,Resolvido,Logística,Bruno Reis,N2,0.4,48,Sim
INC-02095,2024-04-10 09:33,2024-04-10 14:57,Hardware,Média,Resolvido,Operações,Ana Souza,N1,5.4,24,Sim
INC-00413,2024-04-10 12:03,2024-04-10 12:15,Hardware,Média,Resolvido,Financeiro,Diego Alves,N2,0.2,24,Sim
INC-00531,2024-04-10 13:44,2024-04-10 16:02,Email,Alta,Resolvido,Logística,Diego Alves,N2,2.3,8,Sim
INC-01349,2024-04-10 14:32,2024-04-10 14:56,Rede/Internet,Alta,Resolvido,Logística,Diego Alves,N2,0.4,8,Sim
INC-01801,2024-04-12 10:30,2024-04-12 11:00,Hardware,Alta,Resolvido,Financeiro,Diego Alves,N2,0.5,8,Sim
INC-00974,2024-04-15 07:44,2024-04-15 08:32,Acesso/Senha,Alta,Resolvido,Comercial,Carlos Lima,N1,0.8,8,Sim
INC-00970,2024-04-15 09:39,2024-04-15 13:51,Rede/Internet,Alta,Resolvido,Comercial,Carlos Lima,N1,4.2,8,Sim
INC-02038,2024-04-15 11:24,2024-04-16 07:24,Email,Baixa,Resolvido,Operações,Ana Souza,N1,20.0,48,Sim
INC-00900,2024-04-15 13:07,2024-04-15 16:37,Impressora,Baixa,Resolvido,Comercial,Bruno Reis,N2,3.5,48,Sim
INC-00350,2024-04-15 13:25,2024-04-15 17:55,Software,Crítica,Resolvido,Logística,Carlos Lima,N1,4.5,4,Não
INC-00602,2024-04-15 14:29,2024-04-15 14:41,Rede/Internet,Média,Resolvido,Financeiro,Fernanda Cruz,N3,0.2,24,Sim
INC-00023,2024-04-16 09:05,2024-04-16 10:59,Rede/Internet,Alta,Resolvido,Comercial,Diego Alves,N2,1.9,8,Sim
INC-01537,2024-04-16 10:21,2024-04-16 12:45,Software,Média,Resolvido,Operações,Fernanda Cruz,N3,2.4,24,Sim
INC-00058,2024-04-17 09:41,2024-04-17 10:05,Sistema Interno,Crítica,Resolvido,Logística,Bruno Reis,N2,0.4,4,Sim
INC-01389,2024-04-17 13:14,2024-04-17 18:08,Hardware,Baixa,Resolvido,TI,Carlos Lima,N1,4.9,48,Sim
INC-00166,2024-04-17 15:07,2024-04-17 22:01,Rede/Internet,Alta,Resolvido,Diretoria,Bruno Reis,N2,6.9,8,Sim
INC-00766,2024-04-18 08:01,2024-04-18 17:43,Sistema Interno,Média,Resolvido,Logística,Fernanda Cruz,N3,9.7,24,Sim
INC-00496,2024-04-18 09:15,2024-04-18 13:57,Rede/Internet,Baixa,Resolvido,Financeiro,Fernanda Cruz,N3,4.7,48,Sim
INC-00279,2024-04-19 07:11,2024-04-19 20:23,Software,Baixa,Resolvido,Diretoria,Diego Alves,N2,13.2,48,Sim
INC-01088,2024-04-19 10:36,2024-04-19 15:12,Rede/Internet,Alta,Resolvido,RH,Carlos Lima,N1,4.6,8,Sim
INC-01732,2024-04-19 13:21,2024-04-19 22:51,Software,Alta,Resolvido,Diretoria,Fernanda Cruz,N3,9.5,8,Não
INC-01772,2024-04-19 14:47,2024-04-19 15:41,Acesso/Senha,Baixa,Resolvido,TI,Bruno Reis,N2,0.9,48,Sim
INC-00994,2024-04-20 16:55,2024-04-20 17:07,Acesso/Senha,Média,Resolvido,Comercial,Diego Alves,N2,0.2,24,Sim
INC-02176,2024-04-22 07:26,2024-04-22 15:02,Hardware,Baixa,Resolvido,Operações,Bruno Reis,N2,7.6,48,Sim
INC-00554,2024-04-22 07:46,2024-04-22 09:28,Sistema Interno,Média,Resolvido,Operações,Bruno Reis,N2,1.7,24,Sim
INC-02378,2024-04-22 10:05,2024-04-22 10:17,Email,Alta,Resolvido,Financeiro,Fernanda Cruz,N3,0.2,8,Sim
INC-00850,2024-04-22 11:22,2024-04-22 18:04,Impressora,Baixa,Resolvido,Comercial,Bruno Reis,N2,6.7,48,Sim
INC-01514,2024-04-22 12:44,2024-04-22 18:02,Acesso/Senha,Baixa,Resolvido,Operações,Diego Alves,N2,5.3,48,Sim
INC-01887,2024-04-22 13:53,2024-04-22 17:53,Acesso/Senha,Baixa,Resolvido,Diretoria,Diego Alves,N2,4.0,48,Sim
INC-02263,2024-04-22 16:52,2024-04-22 18:10,Acesso/Senha,Crítica,Resolvido,Logística,Carlos Lima,N1,1.3,4,Sim
INC-00006,2024-04-23 16:19,2024-04-23 18:13,Acesso/Senha,Média,Resolvido,TI,Bruno Reis,N2,1.9,24,Sim
INC-01353,2024-04-24 07:10,2024-04-24 11:16,Rede/Internet,Alta,Resolvido,Diretoria,Carlos Lima,N1,4.1,8,Sim
INC-00242,2024-04-24 10:29,2024-04-24 12:47,Email,Baixa,Resolvido,Financeiro,Diego Alves,N2,2.3,48,Sim
INC-00323,2024-04-25 07:05,2024-04-25 09:47,Rede/Internet,Média,Resolvido,RH,Fernanda Cruz,N3,2.7,24,Sim
INC-01895,2024-04-25 14:27,2024-04-25 16:51,Hardware,Média,Resolvido,TI,Carlos Lima,N1,2.4,24,Sim
INC-02480,2024-04-26 07:21,2024-04-26 09:03,Acesso/Senha,Baixa,Resolvido,RH,Ana Souza,N1,1.7,48,Sim
INC-02323,2024-04-26 12:24,2024-04-26 14:06,Email,Média,Resolvido,Comercial,Diego Alves,N2,1.7,24,Sim
INC-00162,2024-04-27 10:14,2024-04-27 10:56,Email,Média,Resolvido,Logística,Carlos Lima,N1,0.7,24,Sim
INC-00785,2024-04-29 07:01,2024-04-29 07:49,Rede/Internet,Alta,Resolvido,RH,Bruno Reis,N2,0.8,8,Sim
INC-02127,2024-04-29 07:22,2024-04-29 15:16,Acesso/Senha,Média,Resolvido,Diretoria,Fernanda Cruz,N3,7.9,24,Sim
INC-00213,2024-04-29 07:45,2024-04-29 18:39,Hardware,Média,Resolvido,Financeiro,Ana Souza,N1,10.9,24,Sim
INC-01386,2024-04-29 09:51,2024-04-29 10:57,Acesso/Senha,Baixa,Resolvido,Logística,Fernanda Cruz,N3,1.1,48,Sim
INC-00941,2024-04-29 10:13,2024-04-29 21:13,Software,Baixa,Resolvido,Diretoria,Ana Souza,N1,11.0,48,Sim
INC-00171,2024-04-29 10:27,2024-04-29 10:39,Rede/Internet,Média,Resolvido,Financeiro,Diego Alves,N2,0.2,24,Sim
INC-01305,2024-04-29 10:44,2024-04-29 12:08,Acesso/Senha,Alta,Resolvido,Diretoria,Diego Alves,N2,1.4,8,Sim
INC-01618,2024-04-29 11:53,2024-04-29 14:41,Sistema Interno,Baixa,Resolvido,Logística,Carlos Lima,N1,2.8,48,Sim
INC-01405,2024-04-29 12:23,2024-04-29 12:35,Acesso/Senha,Média,Resolvido,Comercial,Carlos Lima,N1,0.2,24,Sim
INC-00796,2024-04-29 13:49,2024-04-30 02:55,Software,Baixa,Resolvido,Financeiro,Diego Alves,N2,13.1,48,Sim
INC-01456,2024-04-30 07:22,2024-04-30 12:28,Rede/Internet,Crítica,Resolvido,TI,Fernanda Cruz,N3,5.1,4,Não
INC-00936,2024-04-30 07:42,2024-04-30 12:30,Acesso/Senha,Média,Resolvido,Logística,Diego Alves,N2,4.8,24,Sim
INC-02306,2024-04-30 10:20,2024-05-01 02:32,Rede/Internet,Média,Resolvido,Financeiro,Bruno Reis,N2,16.2,24,Sim
INC-00657,2024-05-01 07:01,2024-05-02 10:25,Hardware,Média,Resolvido,Financeiro,Diego Alves,N2,27.4,24,Não
INC-01130,2024-05-01 08:13,2024-05-01 08:55,Sistema Interno,Crítica,Resolvido,Diretoria,Fernanda Cruz,N3,0.7,4,Sim
INC-00132,2024-05-01 10:08,2024-05-02 00:44,Hardware,Média,Resolvido,Financeiro,Carlos Lima,N1,14.6,24,Sim
INC-00729,2024-05-01 12:21,2024-05-01 12:33,Software,Média,Resolvido,Financeiro,Fernanda Cruz,N3,0.2,24,Sim
INC-00096,2024-05-01 13:04,2024-05-01 13:16,Email,Crítica,Resolvido,Financeiro,Bruno Reis,N2,0.2,4,Sim
INC-01812,2024-05-02 11:19,2024-05-03 03:31,Email,Média,Resolvido,TI,Carlos Lima,N1,16.2,24,Sim
INC-00519,2024-05-02 11:41,2024-05-02 13:53,Email,Média,Resolvido,RH,Fernanda Cruz,N3,2.2,24,Sim
INC-00152,2024-05-04 08:12,2024-05-04 10:12,Email,Média,Resolvido,Comercial,Fernanda Cruz,N3,2.0,24,Sim
INC-01055,2024-05-04 10:46,2024-05-04 10:58,Email,Média,Resolvido,RH,Ana Souza,N1,0.2,24,Sim
INC-00696,2024-05-06 07:03,2024-05-06 14:27,Email,Baixa,Resolvido,Operações,Fernanda Cruz,N3,7.4,48,Sim
INC-02389,2024-05-06 07:40,2024-05-06 22:58,Hardware,Média,Resolvido,Financeiro,Diego Alves,N2,15.3,24,Sim
INC-00207,2024-05-06 11:27,2024-05-06 14:03,Acesso/Senha,Baixa,Resolvido,Financeiro,Carlos Lima,N1,2.6,48,Sim
INC-00246,2024-05-06 16:08,2024-05-06 23:02,Hardware,Média,Resolvido,RH,Ana Souza,N1,6.9,24,Sim
INC-01875,2024-05-06 16:50,2024-05-06 17:02,Acesso/Senha,Crítica,Resolvido,Financeiro,Bruno Reis,N2,0.2,4,Sim
INC-02072,2024-05-07 10:33,2024-05-07 13:27,Acesso/Senha,Baixa,Resolvido,Financeiro,Diego Alves,N2,2.9,48,Sim
INC-00993,2024-05-07 11:11,2024-05-07 13:29,Hardware,Alta,Resolvido,TI,Diego Alves,N2,2.3,8,Sim
INC-00195,2024-05-07 12:13,2024-05-07 13:37,Hardware,Média,Resolvido,RH,Diego Alves,N2,1.4,24,Sim
INC-01593,2024-05-08 10:27,2024-05-09 02:33,Software,Baixa,Resolvido,RH,Fernanda Cruz,N3,16.1,48,Sim
INC-02439,2024-05-08 12:49,2024-05-08 20:13,Hardware,Baixa,Resolvido,Diretoria,Bruno Reis,N2,7.4,48,Sim
INC-01229,2024-05-08 16:23,2024-05-09 01:29,Hardware,Média,Resolvido,RH,Fernanda Cruz,N3,9.1,24,Sim
INC-00324,2024-05-10 07:41,2024-05-10 14:41,Hardware,Média,Resolvido,Operações,Carlos Lima,N1,7.0,24,Sim
INC-00870,2024-05-10 13:42,2024-05-10 16:24,Email,Alta,Resolvido,RH,Bruno Reis,N2,2.7,8,Sim
INC-00046,2024-05-10 14:04,2024-05-11 00:58,Acesso/Senha,Baixa,Resolvido,Operações,Fernanda Cruz,N3,10.9,48,Sim
INC-00101,2024-05-11 07:51,2024-05-11 10:09,Email,Média,Resolvido,Operações,Bruno Reis,N2,2.3,24,Sim
INC-01293,2024-05-12 09:41,2024-05-12 15:29,Rede/Internet,Baixa,Resolvido,Financeiro,Ana Souza,N1,5.8,48,Sim
INC-01859,2024-05-13 09:23,2024-05-13 19:41,Software,Baixa,Resolvido,Diretoria,Carlos Lima,N1,10.3,48,Sim
INC-01502,2024-05-13 10:38,2024-05-13 21:20,Software,Média,Resolvido,Logística,Fernanda Cruz,N3,10.7,24,Sim
INC-00628,2024-05-13 13:17,2024-05-13 15:47,Acesso/Senha,Média,Resolvido,Financeiro,Carlos Lima,N1,2.5,24,Sim
INC-01076,2024-05-14 09:25,2024-05-15 04:25,Hardware,Baixa,Resolvido,Comercial,Fernanda Cruz,N3,19.0,48,Sim
INC-00082,2024-05-14 09:40,2024-05-14 10:40,Hardware,Alta,Resolvido,Diretoria,Carlos Lima,N1,1.0,8,Sim
INC-00139,2024-05-14 11:39,2024-05-14 16:45,Software,Média,Resolvido,Operações,Ana Souza,N1,5.1,24,Sim
INC-02075,2024-05-15 07:21,2024-05-15 07:33,Acesso/Senha,Média,Resolvido,Operações,Diego Alves,N2,0.2,24,Sim
INC-00666,2024-05-15 07:30,2024-05-15 13:00,Software,Média,Resolvido,RH,Fernanda Cruz,N3,5.5,24,Sim
INC-00190,2024-05-15 11:05,2024-05-15 11:23,Acesso/Senha,Baixa,Resolvido,TI,Bruno Reis,N2,0.3,48,Sim
INC-00430,2024-05-15 11:46,2024-05-15 13:52,Acesso/Senha,Baixa,Resolvido,Comercial,Diego Alves,N2,2.1,48,Sim
INC-00017,2024-05-15 13:00,2024-05-15 16:24,Acesso/Senha,Média,Resolvido,Comercial,Ana Souza,N1,3.4,24,Sim
INC-02466,2024-05-17 12:45,2024-05-18 19:21,Rede/Internet,Baixa,Resolvido,RH,Bruno Reis,N2,30.6,48,Sim
INC-00331,2024-05-18 12:11,2024-05-18 17:23,Sistema Interno,Crítica,Resolvido,Operações,Diego Alves,N2,5.2,4,Não
INC-00550,2024-05-19 11:16,2024-05-19 13:10,Email,Alta,Resolvido,Comercial,Fernanda Cruz,N3,1.9,8,Sim
INC-01992,2024-05-20 07:18,2024-05-20 09:42,Acesso/Senha,Baixa,Resolvido,Financeiro,Bruno Reis,N2,2.4,48,Sim
INC-00270,2024-05-20 07:20,2024-05-20 07:56,Acesso/Senha,Média,Resolvido,Diretoria,Ana Souza,N1,0.6,24,Sim
INC-01857,2024-05-20 07:35,2024-05-20 08:35,Rede/Internet,Média,Resolvido,Diretoria,Fernanda Cruz,N3,1.0,24,Sim
INC-00256,2024-05-20 12:03,2024-05-20 16:21,Rede/Internet,Alta,Resolvido,TI,Fernanda Cruz,N3,4.3,8,Sim
INC-01547,2024-05-20 12:12,2024-05-20 20:00,Software,Média,Resolvido,Diretoria,Ana Souza,N1,7.8,24,Sim
INC-01355,2024-05-20 13:17,2024-05-20 16:11,Acesso/Senha,Baixa,Resolvido,Operações,Diego Alves,N2,2.9,48,Sim
INC-00547,2024-05-20 13:35,2024-05-21 04:53,Software,Baixa,Resolvido,RH,Diego Alves,N2,15.3,48,Sim
INC-01720,2024-05-20 15:44,2024-05-20 17:26,Acesso/Senha,Baixa,Resolvido,RH,Diego Alves,N2,1.7,48,Sim
INC-01072,2024-05-20 16:40,2024-05-20 16:52,Impressora,Baixa,Resolvido,TI,Bruno Reis,N2,0.2,48,Sim
INC-00986,2024-05-20 18:33,2024-05-20 19:09,Acesso/Senha,Média,Resolvido,Financeiro,Carlos Lima,N1,0.6,24,Sim
INC-02269,2024-05-21 09:59,2024-05-21 14:59,Acesso/Senha,Baixa,Resolvido,Comercial,Bruno Reis,N2,5.0,48,Sim
INC-01626,2024-05-21 10:11,2024-05-21 16:35,Software,Baixa,Resolvido,Diretoria,Carlos Lima,N1,6.4,48,Sim
INC-01046,2024-05-21 11:54,2024-05-21 21:06,Hardware,Baixa,Resolvido,Diretoria,Carlos Lima,N1,9.2,48,Sim
INC-01003,2024-05-21 13:12,2024-05-21 16:54,Hardware,Média,Resolvido,TI,Fernanda Cruz,N3,3.7,24,Sim
INC-00150,2024-05-22 07:08,2024-05-22 07:20,Acesso/Senha,Alta,Resolvido,Diretoria,Ana Souza,N1,0.2,8,Sim
INC-01347,2024-05-22 09:40,2024-05-22 10:16,Acesso/Senha,Média,Resolvido,Operações,Fernanda Cruz,N3,0.6,24,Sim
INC-01632,2024-05-22 12:03,2024-05-22 12:57,Impressora,Baixa,Resolvido,Operações,Carlos Lima,N1,0.9,48,Sim
INC-00186,2024-05-23 07:44,2024-05-23 13:44,Acesso/Senha,Baixa,Resolvido,Diretoria,Carlos Lima,N1,6.0,48,Sim
INC-01781,2024-05-23 08:27,2024-05-23 15:15,Email,Baixa,Resolvido,Operações,Fernanda Cruz,N3,6.8,48,Sim
INC-02301,2024-05-23 08:37,2024-05-23 11:55,Rede/Internet,Alta,Resolvido,Comercial,Ana Souza,N1,3.3,8,Sim
INC-02089,2024-05-23 09:03,2024-05-23 12:33,Software,Baixa,Resolvido,Comercial,Diego Alves,N2,3.5,48,Sim
INC-01650,2024-05-23 11:13,2024-05-23 12:31,Sistema Interno,Alta,Resolvido,Logística,Bruno Reis,N2,1.3,8,Sim
INC-00884,2024-05-23 12:38,2024-05-23 22:20,Hardware,Baixa,Resolvido,Financeiro,Fernanda Cruz,N3,9.7,48,Sim
INC-00167,2024-05-23 14:24,2024-05-23 16:18,Acesso/Senha,Média,Resolvido,Operações,Diego Alves,N2,1.9,24,Sim
INC-02209,2024-05-23 16:59,2024-05-23 17:17,Hardware,Média,Resolvido,RH,Fernanda Cruz,N3,0.3,24,Sim
INC-01030,2024-05-24 08:55,2024-05-24 14:19,Email,Média,Resolvido,Logística,Carlos Lima,N1,5.4,24,Sim
INC-00616,2024-05-24 13:00,2024-05-24 21:42,Software,Baixa,Resolvido,Comercial,Bruno Reis,N2,8.7,48,Sim
INC-01550,2024-05-24 13:03,2024-05-24 14:27,Email,Baixa,Resolvido,Operações,Fernanda Cruz,N3,1.4,48,Sim
INC-01017,2024-05-25 09:01,2024-05-25 13:07,Impressora,Baixa,Resolvido,Financeiro,Diego Alves,N2,4.1,48,Sim
INC-02137,2024-05-27 13:11,2024-05-27 13:59,Acesso/Senha,Baixa,Resolvido,Comercial,Bruno Reis,N2,0.8,48,Sim
INC-00076,2024-05-27 13:14,2024-05-27 18:08,Email,Média,Resolvido,RH,Diego Alves,N2,4.9,24,Sim
INC-00072,2024-05-27 15:54,2024-05-28 06:36,Email,Alta,Resolvido,Diretoria,Bruno Reis,N2,14.7,8,Não
INC-01983,2024-05-28 11:21,2024-05-28 13:03,Software,Baixa,Resolvido,Logística,Carlos Lima,N1,1.7,48,Sim
INC-01126,2024-05-29 10:33,2024-05-29 19:27,Rede/Internet,Média,Resolvido,Operações,Bruno Reis,N2,8.9,24,Sim
INC-02088,2024-05-29 11:41,2024-05-29 12:23,Acesso/Senha,Baixa,Resolvido,Diretoria,Carlos Lima,N1,0.7,48,Sim
INC-01057,2024-05-30 10:31,2024-05-30 17:55,Impressora,Média,Resolvido,TI,Bruno Reis,N2,7.4,24,Sim
INC-01826,2024-05-30 11:05,2024-05-30 14:23,Rede/Internet,Baixa,Resolvido,Financeiro,Diego Alves,N2,3.3,48,Sim
INC-01278,2024-05-30 13:02,2024-05-30 20:44,Email,Baixa,Resolvido,RH,Bruno Reis,N2,7.7,48,Sim
INC-01015,2024-05-31 10:54,2024-05-31 11:36,Software,Alta,Resolvido,Financeiro,Bruno Reis,N2,0.7,8,Sim
INC-01446,2024-05-31 13:22,2024-05-31 14:40,Email,Média,Resolvido,RH,Diego Alves,N2,1.3,24,Sim
INC-00322,2024-05-31 14:04,2024-05-31 14:40,Acesso/Senha,Crítica,Resolvido,Operações,Fernanda Cruz,N3,0.6,4,Sim
INC-01488,2024-05-31 15:28,2024-05-31 20:22,Impressora,Baixa,Resolvido,RH,Carlos Lima,N1,4.9,48,Sim
INC-00958,2024-05-31 16:32,2024-05-31 23:32,Software,Alta,Resolvido,Logística,Ana Souza,N1,7.0,8,Sim
INC-01729,2024-05-31 18:06,2024-05-31 21:24,Acesso/Senha,Média,Resolvido,RH,Carlos Lima,N1,3.3,24,Sim
INC-00542,2024-06-03 07:09,2024-06-03 18:09,Rede/Internet,Baixa,Resolvido,TI,Ana Souza,N1,11.0,48,Sim
INC-00952,2024-06-03 07:13,2024-06-03 20:55,Rede/Internet,Média,Resolvido,RH,Diego Alves,N2,13.7,24,Sim
INC-01810,2024-06-03 09:41,2024-06-03 17:11,Software,Baixa,Resolvido,Operações,Fernanda Cruz,N3,7.5,48,Sim
INC-01915,2024-06-03 10:17,2024-06-03 15:29,Software,Baixa,Resolvido,Diretoria,Carlos Lima,N1,5.2,48,Sim
INC-02092,2024-06-03 10:28,2024-06-03 10:58,Acesso/Senha,Baixa,Resolvido,RH,Ana Souza,N1,0.5,48,Sim
INC-00712,2024-06-03 13:38,2024-06-04 10:08,Software,Média,Resolvido,Operações,Bruno Reis,N2,20.5,24,Sim
INC-01320,2024-06-03 14:25,2024-06-03 15:07,Software,Média,Resolvido,Comercial,Fernanda Cruz,N3,0.7,24,Sim
INC-00288,2024-06-03 14:46,2024-06-03 15:52,Acesso/Senha,Média,Resolvido,Diretoria,Ana Souza,N1,1.1,24,Sim
INC-02432,2024-06-04 11:46,2024-06-04 20:22,Hardware,Média,Resolvido,Comercial,Diego Alves,N2,8.6,24,Sim
INC-01533,2024-06-04 11:49,2024-06-04 13:55,Hardware,Baixa,Resolvido,RH,Bruno Reis,N2,2.1,48,Sim
INC-02280,2024-06-04 14:52,2024-06-04 20:04,Rede/Internet,Média,Resolvido,Comercial,Ana Souza,N1,5.2,24,Sim
INC-01241,2024-06-05 12:59,2024-06-05 14:41,Rede/Internet,Alta,Resolvido,Logística,Ana Souza,N1,1.7,8,Sim
INC-00957,2024-06-06 08:12,2024-06-06 15:00,Rede/Internet,Média,Resolvido,Diretoria,Carlos Lima,N1,6.8,24,Sim
INC-01849,2024-06-06 10:59,2024-06-06 19:29,Software,Média,Resolvido,RH,Bruno Reis,N2,8.5,24,Sim
INC-02288,2024-06-06 13:55,2024-06-06 22:13,Hardware,Alta,Resolvido,Diretoria,Ana Souza,N1,8.3,8,Não
INC-02000,2024-06-06 14:21,2024-06-06 15:27,Acesso/Senha,Média,Resolvido,Logística,Bruno Reis,N2,1.1,24,Sim
INC-00896,2024-06-07 08:33,2024-06-07 09:15,Acesso/Senha,Baixa,Resolvido,Diretoria,Bruno Reis,N2,0.7,48,Sim
INC-02293,2024-06-07 09:03,2024-06-07 09:45,Hardware,Alta,Resolvido,RH,Diego Alves,N2,0.7,8,Sim
INC-00552,2024-06-07 13:22,2024-06-07 16:28,Email,Alta,Resolvido,Financeiro,Fernanda Cruz,N3,3.1,8,Sim
INC-02360,2024-06-07 16:38,2024-06-07 16:56,Acesso/Senha,Média,Resolvido,Comercial,Ana Souza,N1,0.3,24,Sim
INC-00328,2024-06-09 08:35,2024-06-09 18:47,Hardware,Crítica,Resolvido,RH,Ana Souza,N1,10.2,4,Não
INC-02304,2024-06-09 14:59,2024-06-09 19:35,Impressora,Alta,Resolvido,Operações,Bruno Reis,N2,4.6,8,Sim
INC-02025,2024-06-10 07:17,2024-06-10 09:05,Email,Média,Resolvido,Operações,Diego Alves,N2,1.8,24,Sim
INC-01573,2024-06-10 07:27,2024-06-10 17:03,Sistema Interno,Média,Resolvido,Operações,Diego Alves,N2,9.6,24,Sim
INC-01886,2024-06-10 09:46,2024-06-10 14:10,Email,Média,Resolvido,Comercial,Bruno Reis,N2,4.4,24,Sim
INC-01910,2024-06-10 10:12,2024-06-11 14:24,Rede/Internet,Baixa,Resolvido,Comercial,Carlos Lima,N1,28.2,48,Sim
INC-02430,2024-06-10 10:29,2024-06-10 12:11,Acesso/Senha,Baixa,Resolvido,Financeiro,Diego Alves,N2,1.7,48,Sim
INC-02314,2024-06-10 10:52,2024-06-10 11:46,Sistema Interno,Alta,Resolvido,Comercial,Diego Alves,N2,0.9,8,Sim
INC-02113,2024-06-10 15:29,2024-06-11 04:11,Software,Baixa,Resolvido,Comercial,Carlos Lima,N1,12.7,48,Sim
INC-01372,2024-06-11 08:44,2024-06-14 19:38,Sistema Interno,Média,Resolvido,Logística,Bruno Reis,N2,82.9,24,Não
INC-02424,2024-06-11 09:56,2024-06-11 17:50,Software,Baixa,Resolvido,Operações,Ana Souza,N1,7.9,48,Sim
INC-00094,2024-06-12 12:35,2024-06-12 18:05,Hardware,Média,Resolvido,Diretoria,Carlos Lima,N1,5.5,24,Sim
INC-01251,2024-06-13 08:32,2024-06-13 17:26,Software,Média,Resolvido,Diretoria,Bruno Reis,N2,8.9,24,Sim
INC-00931,2024-06-13 09:27,2024-06-13 09:39,Acesso/Senha,Crítica,Resolvido,Financeiro,Fernanda Cruz,N3,0.2,4,Sim
INC-02172,2024-06-13 11:36,2024-06-13 12:00,Impressora,Média,Resolvido,Comercial,Ana Souza,N1,0.4,24,Sim
INC-01569,2024-06-14 09:09,2024-06-16 05:15,Sistema Interno,Média,Resolvido,Diretoria,Bruno Reis,N2,44.1,24,Não
INC-01363,2024-06-14 12:18,2024-06-14 12:30,Sistema Interno,Alta,Resolvido,Financeiro,Carlos Lima,N1,0.2,8,Sim
INC-01154,2024-06-15 08:43,2024-06-15 18:25,Acesso/Senha,Média,Resolvido,TI,Diego Alves,N2,9.7,24,Sim
INC-01572,2024-06-15 17:05,2024-06-15 20:23,Acesso/Senha,Média,Resolvido,Diretoria,Diego Alves,N2,3.3,24,Sim
INC-00901,2024-06-16 07:05,2024-06-16 14:35,Acesso/Senha,Baixa,Resolvido,Comercial,Ana Souza,N1,7.5,48,Sim
INC-00154,2024-06-17 07:12,2024-06-17 10:36,Email,Média,Resolvido,TI,Bruno Reis,N2,3.4,24,Sim
INC-02028,2024-06-17 07:19,2024-06-17 09:01,Email,Baixa,Resolvido,Diretoria,Bruno Reis,N2,1.7,48,Sim
INC-00822,2024-06-17 07:39,2024-06-17 12:09,Email,Alta,Resolvido,RH,Carlos Lima,N1,4.5,8,Sim
INC-02404,2024-06-17 08:36,2024-06-17 09:12,Acesso/Senha,Baixa,Resolvido,Logística,Bruno Reis,N2,0.6,48,Sim
INC-02117,2024-06-17 08:42,2024-06-18 19:24,Hardware,Média,Resolvido,Diretoria,Bruno Reis,N2,34.7,24,Não
INC-01935,2024-06-17 09:07,2024-06-17 10:01,Software,Baixa,Resolvido,Financeiro,Carlos Lima,N1,0.9,48,Sim
INC-02440,2024-06-17 12:15,2024-06-17 15:21,Rede/Internet,Média,Resolvido,Diretoria,Ana Souza,N1,3.1,24,Sim
INC-02246,2024-06-17 15:30,2024-06-18 04:06,Hardware,Baixa,Resolvido,Financeiro,Diego Alves,N2,12.6,48,Sim
INC-02010,2024-06-17 15:47,2024-06-17 15:59,Impressora,Alta,Resolvido,Financeiro,Fernanda Cruz,N3,0.2,8,Sim
INC-01821,2024-06-18 07:57,2024-06-18 12:45,Acesso/Senha,Baixa,Resolvido,Logística,Fernanda Cruz,N3,4.8,48,Sim
INC-02476,2024-06-18 08:50,2024-06-18 09:26,Acesso/Senha,Crítica,Resolvido,Operações,Fernanda Cruz,N3,0.6,4,Sim
INC-01651,2024-06-18 08:55,2024-06-19 12:07,Hardware,Baixa,Resolvido,Logística,Ana Souza,N1,27.2,48,Sim
INC-01776,2024-06-18 11:22,2024-06-18 12:40,Acesso/Senha,Média,Resolvido,Financeiro,Bruno Reis,N2,1.3,24,Sim
